Year,State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2011,OH,13353,56715,73307,76700,80033,77563,71518,70113,67916,75836,81790,88147,80232,70504,48461,37682,29372,23931,23461
2011,OK,4888,20875,25729,25320,25436,27252,26201,24552,22446,22861,24614,26233,23884,21128,15903,12167,9339,6732,6143
2011,OR,4381,18836,23503,23996,24643,25955,26206,26334,24544,25263,25278,27279,27416,25108,17654,12573,9153,7228,7912
2011,PA,13983,57943,74538,78095,88128,88393,79701,74843,72548,84048,92300,98303,90026,78652,56222,43191,35384,30535,31233
2011,RI,1071,4498,5976,6243,7749,8347,6644,6254,6025,7121,7874,8111,7289,6234,4438,3160,2578,2353,2701
2011,SC,5514,23883,29371,29795,31601,34012,30114,29228,28300,30519,32462,32894,30801,29325,22269,16006,11562,7872,7172
2011,SD,1037,4593,5458,5195,5580,5615,5387,5025,4389,4560,5269,5820,5455,4598,3184,2469,2056,1720,1885
2011,TN,7459,32109,40717,41699,42251,43731,41271,41076,40297,43259,45394,45842,42193,38581,28444,21073,15565,11155,10123
2011,TX,37359,154306,193379,190494,186730,186276,186716,180640,173663,173478,172668,170038,147194,123968,88102,63840,48020,34834,31487
2011,UT,4993,20974,25227,23358,21701,23275,22154,22157,18304,16070,15041,15340,13745,11445,8170,6058,4642,3446,3172
2011,VA,9756,40328,50811,50989,53993,57536,56736,54096,51742,56562,60368,59652,52373,45988,32859,23577,17299,12886,12374
2011,VT,568,2488,3350,3633,4531,4344,3497,3436,3378,4048,4684,5181,4889,4344,3019,2097,1572,1254,1291
2011,WA,8535,35501,43052,43686,44668,47639,48403,46805,43617,46704,47611,49640,46363,40565,28411,19586,14293,11111,11926
2011,WI,6503,28203,36266,37140,39246,38333,36659,35635,32891,37120,41794,43920,39349,33458,23298,17586,13960,11618,11972
2011,WV,1917,8116,10369,10677,11391,12042,10555,11172,11123,11940,12688,13942,13771,13088,9162,7176,5371,4164,3591
2011,WY,675,3111,3703,3505,3579,3995,4003,3704,3217,3267,3590,4249,4106,3424,2297,1659,1200,914,852
2012,AK,988,4300,5077,4954,4884,5752,5785,5092,4389,4596,4918,5453,5111,3914,2473,1463,886,591,479
2012,AL,5602,23694,30198,31591,31955,34872,30686,30314,28893,31301,32448,34384,32462,28461,22934,16739,12436,8828,7829
2012,AR,3612,15240,19578,19512,19352,20750,18732,18755,17475,18286,19030,19983,18815,16893,14163,10577,7754,5485,5203
2012,AZ,8443,35077,45460,45124,45024,47795,43710,43312,40485,41985,41122,42593,39541,36608,31788,23882,17260,12522,11368
2012,CA,49119,201596,253669,253469,269725,291567,279125,269056,251415,263936,261068,261623,234852,195137,148985,104932,78982,60984,64570
2012,CO,6293,27013,35107,33978,33728,36233,37947,37435,34331,35884,34741,37204,34498,29109,21400,14053,9954,7460,7403
2012,CT,3667,15673,21710,23422,25677,23087,22034,21408,20701,24846,27784,28717,25736,20910,16753,11360,8718,7450,8723
2012,DC,877,2982,2799,2500,3884,5998,7696,6501,4566,4064,3840,3787,3595,3162,2330,1629,1184,920,1079
2012,DE,1094,4459,5659,5689,6134,6582,5934,5717,5199,5913,6498,6719,6201,5549,4695,3378,2429,1798,1667
2012,FL,21139,85591,109349,113186,117050,130939,122686,117494,113514,126420,135367,138805,127705,117852,105992,82596,63569,49177,48385
2012,GA,12503,53238,69062,69455,69214,71634,66881,67364,65312,70990,70209,68378,60500,51738,40174,27308,18943,13020,11876
2012,HI,1833,7229,8481,8132,8174,10027,10109,9461,8502,8946,9101,9595,9459,8674,6738,4511,3374,2939,3375
2012,IA,3576,15476,19932,19751,20928,21979,18953,19210,16988,18251,19585,21949,20849,17936,13465,10165,8168,6706,7579
2012,ID,2087,9236,12025,11740,11099,10936,10348,10369,9494,9548,9526,10385,9991,8873,7055,5039,3531,2533,2534
2012,IL,15533,64889,84280,85974,88431,89450,89091,88453,81822,86591,88518,92980,84644,70533,53319,38472,28911,22873,24520
2012,IN,7975,33598,43777,44692,45476,47304,41139,41560,39342,42323,44106,47007,43604,36912,28298,20464,15131,11786,11983
2012,KS,3712,15933,19998,19633,19703,20855,19126,18626,16544,17073,18070,20008,18794,15710,11786,8422,6662,5458,5996
2012,KY,5184,21801,27943,28098,28101,30658,27443,28252,26790,28981,30257,31679,29593,25997,20181,14666,10531,7627,7084
2012,LA,5884,24594,30730,30689,30266,34913,33357,31425,27070,28385,30268,32490,30508,25630,19584,14031,10276,7607,6879
2012,MA,7153,29261,38095,39964,46367,48287,46607,42729,39660,45391,49684,50702,45835,38951,30224,20580,16024,13428,15155
2012,MD,7103,29336,36817,37633,39526,40089,40704,39215,36178,41048,44318,45144,40014,33398,25471,17466,12605,9745,10443
2012,ME,1228,5283,7205,7594,8378,7918,7421,7288,7224,8729,9880,10970,10543,9422,7369,5088,3872,3033,3016
2012,MI,10984,46117,61439,65456,69510,71403,58432,58269,56116,64844,69361,74997,71051,60463,46205,32847,24267,19416,20121
2012,MN,6521,27706,35635,34861,35799,35437,36459,36396,31624,34292,37202,40619,36585,30434,22507,16221,12288,9861,11091
2012,MO,7125,30079,38590,38907,39842,42484,39561,38657,34752,37526,40254,44296,40623,34822,27626,20387,15378,11699,11789
2012,MS,3659,15904,20445,20445,20810,21989,19129,19148,17676,18680,19206,20425,19165,16541,13026,9633,7043,5015,4545
2012,MT,1091,4753,6029,5928,6297,6954,6157,6095,5368,5607,6158,7448,7629,6730,5107,3617,2591,1961,2016
2012,NC,11386,49152,63485,64164,64445,68092,62611,62734,61913,68304,67794,68294,63062,56032,45548,31769,23232,16626,15690
2012,ND,890,3608,4237,3871,4635,6293,5062,4523,3701,3752,4118,4879,4718,3840,2804,2018,1725,1453,1678
2012,NE,2383,10200,12853,12247,12526,12943,12432,12195,10682,10902,11537,12846,11988,10250,7492,5466,4448,3667,3948
2012,NH,1197,5322,7439,8076,9197,8598,7497,7327,7290,9228,10501,11359,10225,8604,6575,4327,3191,2501,2623
2012,NJ,10328,42905,55901,57778,58859,55682,56184,57004,56136,63099,67688,68569,60429,49604,39269,27645,21213,17528,18788
2012,NM,2543,11203,14229,14046,14142,14923,13880,13250,11890,12338,12973,14466,13884,12467,9733,6957,5070,3679,3357
2012,NV,3377,14467,18325,18137,17461,18685,19476,19498,18330,19500,18980,18661,17309,15684,13002,9148,6170,4053,3393
2012,NY,23497,93056,115183,118525,130710,144340,142415,133220,121212,132282,140504,143330,129819,111145,85833,61707,47338,38260,41090
2012,OH,13364,55755,73081,76121,78340,78750,71730,70860,66639,75189,79253,86958,81979,70157,52782,38974,29607,23532,24048
2012,OK,4890,20813,26048,25529,25096,28084,26095,25225,22536,23074,23693,26126,24414,20952,17046,12554,9437,6744,6326
2012,OR,4350,18573,23685,23853,24404,26499,26011,26780,24743,25537,24721,26938,27559,25242,19498,13301,9381,7201,8059
2012,PA,13906,57561,74503,77429,86264,88756,81186,76540,71366,82763,89921,97190,92011,78347,61117,44663,35193,29995,32037
2012,RI,1082,4424,5915,6166,7627,8329,6806,6372,5916,6925,7660,8081,7488,6167,4876,3301,2578,2258,2749
2012,SC,5491,23519,29847,29940,31047,34732,30232,29664,28055,30718,31909,32993,31500,29148,24328,16971,11902,8041,7422
2012,SD,1040,4571,5613,5209,5499,5745,5399,5196,4441,4570,5059,5817,5579,4760,3444,2507,2060,1714,1920
2012,TN,7730,31807,40994,41736,41747,45202,41432,41624,39848,43572,44492,45815,43178,38175,30858,22036,15830,11287,10407
2012,TX,37071,154706,195846,192652,186703,191675,188752,185498,174285,177302,170786,171957,152617,125363,95895,66682,49051,35503,32944
2012,UT,4855,20675,25626,23763,21770,24043,21438,22471,19117,16542,14887,15416,14199,11668,8917,6330,4751,3483,3246
2012,VA,9763,40374,51258,51145,53603,58287,57060,55585,51500,56561,59209,60038,53893,45659,35873,24746,17679,12970,12800
2012,VT,568,2435,3342,3567,4469,4393,3498,3479,3318,3937,4504,5092,4951,4351,3308,2197,1588,1252,1318
2012,WA,8506,35470,43723,43540,43954,48616,48694,48124,43801,46847,46525,49489,47318,40743,31275,20712,14644,11134,12203
2012,WI,6439,27778,36317,36948,38665,39095,36172,36239,32769,36299,40432,43878,40146,33902,25323,18225,14112,11519,12260
2012,WV,1958,8068,10391,10660,11121,12320,10483,11158,10941,11932,12397,13615,13807,12949,9950,7378,5469,4078,3695
2012,WY,686,3050,3812,3540,3593,4150,3985,3873,3301,3314,3461,4180,4197,3479,2486,1711,1212,944,884
2013,AK,1046,4251,5086,4937,4799,5966,5915,5286,4432,4517,4655,5328,5107,4041,2616,1575,925,588,507
2013,AL,5493,23346,30310,31228,31708,35124,30793,30521,28834,31237,31578,34258,32968,28665,23764,17557,12754,8834,7974
2013,AR,3520,15055,19645,19480,19319,20832,18750,18907,17502,18257,18410,20004,19004,16949,14594,11038,7903,5517,5236
2013,AZ,8521,34548,45730,45300,44989,48447,43985,43999,40780,41981,40638,42795,40425,36993,33272,25557,18051,12769,11843
2013,CA,49358,199758,255601,252303,265422,292688,283273,274684,252649,262361,258153,262996,240222,199690,156965,110962,81316,61440,66395
2013,CO,6295,26692,35264,34508,33736,37072,38439,38459,34937,36068,34164,37137,35123,29981,22854,15164,10354,7551,7679
2013,CT,3592,15399,21410,23132,25383,23701,22148,21705,20635,24023,26983,28558,26385,21254,17164,12211,8791,7272,8812
2013,DC,909,3171,2984,2532,3782,5931,7809,6907,4799,4162,3806,3845,3653,3197,2411,1685,1202,911,1087
2013,DE,1059,4457,5660,5692,6023,6509,6164,5805,5225,5806,6313,6753,6368,5651,4937,3639,2536,1822,1722
2013,FL,20984,85626,110868,113062,116828,131386,125202,120194,114094,126183,132549,140464,130905,119063,110105,87769,65628,49324,50335
2013,GA,12196,52599,69452,69746,68637,72201,67015,67683,64944,70887,69172,69141,61912,52316,42399,29379,19636,13235,12236
2013,HI,1868,7265,8605,8200,8054,10147,10228,9803,8641,8893,8876,9508,9468,8777,7147,4787,3411,2904,3539
2013,IA,3630,15314,20094,19770,20889,22524,18711,19526,17386,17978,18938,21701,21106,18360,14020,10553,8244,6575,7603
2013,ID,2097,9009,12095,11877,11100,10986,10348,10519,9707,9571,9296,10347,10114,9099,7430,5426,3681,2597,2583
2013,IL,15274,63812,83751,85315,86918,90244,88698,89132,81992,85519,86358,92224,86275,71801,55301,40478,29492,22568,24908
2013,IN,8022,33319,43861,44554,45272,47960,41389,41983,39445,42098,42832,46617,44395,37638,29326,21516,15468,11639,12176
2013,KS,3692,15656,20047,19613,19605,21201,18769,18979,16728,16937,17264,19786,19062,16078,12304,8833,6718,5391,6061
2013,KY,5250,21549,27998,28025,28051,31124,27331,28244,26806,28706,29426,31575,30091,26190,21048,15324,10805,7582,7207
2013,LA,5899,24300,31041,30561,29932,34963,33356,32210,27509,28029,29458,32272,31024,26099,20392,14655,10513,7560,7019
2013,MA,7138,29132,37990,39877,46067,48876,47437,43823,39837,44353,48611,50874,46957,39578,31560,22029,16223,13223,15394
2013,MD,7077,29247,37150,37487,38940,40275,41168,40105,36490,40182,43272,45288,40960,33910,26738,18666,12928,9783,10714
2013,ME,1232,5195,7147,7484,8199,7864,7566,7353,7166,8472,9491,10860,10670,9547,7737,5452,3948,3025,3078
2013,MI,10973,45679,60976,64659,68194,72634,59112,58701,55864,63508,67193,73945,72272,61537,47901,34966,24750,19043,20486
2013,MN,6632,27456,35875,35019,35327,35874,36249,37266,32289,33684,35833,40479,37418,31366,23528,17234,12595,9820,11314
2013,MO,7117,29705,38699,38691,39348,43015,39365,39352,35027,37126,38625,44021,41424,35371,28483,21447,15577,11689,12020
2013,MS,3535,15475,20610,20291,20620,22333,19039,19289,17660,18585,18602,20315,19441,16696,13549,9983,7237,4977,4626
2013,MT,1122,4726,6115,5948,6212,7127,6136,6258,5511,5585,5872,7260,7640,6936,5358,3868,2684,1940,2070
2013,NC,11390,48316,63935,64435,64349,69108,63439,63136,61730,68203,66982,68891,64415,56810,47751,33986,23942,16779,16163
2013,ND,910,3756,4489,3981,4713,6699,5230,4846,3925,3802,4017,4861,4804,3987,2919,2101,1723,1429,1708
2013,NE,2387,10150,12964,12408,12438,13172,12245,12494,10900,10878,11069,12778,12154,10475,7866,5694,4480,3612,3983
2013,NH,1223,5203,7309,7966,9004,8787,7635,7429,7176,8887,10096,11268,10457,8729,6918,4684,3261,2507,2705
2013,NJ,10243,42562,55621,57459,58118,56664,56429,57484,56116,61767,66100,68634,62068,50321,40483,29334,21522,17227,19042
2013,NM,2509,10865,14283,13946,13901,15079,13840,13484,11886,12197,12457,14278,13899,12579,10196,7313,5244,3691,3479
2013,NV,3442,14203,18601,18213,17412,18750,19698,19805,18360,19462,18879,18920,17706,15867,13689,9829,6474,4162,3567
2013,NY,23536,93234,114957,117717,128149,144771,144357,135418,122067,129311,137397,143313,132612,112456,88972,64678,48121,37638,41808
2013,OH,13550,55164,72842,75429,77402,79216,72896,71513,66650,73985,76913,85370,83501,70986,55068,40747,30221,23051,24389
2013,OK,5007,20814,26421,25684,25115,28483,26012,26024,22826,23184,22935,26000,24815,21232,17568,13122,9576,6804,6464
2013,OR,4365,18350,23787,23767,24139,26668,25993,27121,25155,25548,24294,26612,27447,25804,20572,14334,9721,7169,8166
2013,PA,13828,57057,74330,76854,84603,88219,82884,77879,71357,80734,87447,95695,93577,79589,63313,47068,35553,29121,32502
2013,RI,1045,4380,5863,6092,7474,8175,7034,6474,5911,6704,7474,7987,7642,6307,5026,3522,2599,2209,2811
2013,SC,5431,23179,30248,30030,30798,34960,30652,30094,28160,30706,31311,33196,32058,29486,25499,18249,12288,8182,7613
2013,SD,1069,4571,5748,5282,5477,5845,5425,5353,4550,4535,4839,5769,5668,4951,3634,2648,2063,1705,1954
2013,TN,7658,31616,41300,41714,41361,45828,41702,42013,39784,43487,43431,45881,43864,38418,32154,23299,16266,11345,10609
2013,TX,37636,154517,198219,195065,187647,195535,190854,190294,175940,179394,169175,173422,156774,128501,101075,70701,50504,35912,34098
2013,UT,4996,20287,25943,24293,22190,24575,21075,22639,19982,16996,14802,15454,14550,12134,9363,6788,4910,3551,3311
2013,VA,9728,40316,51624,51387,53174,59032,57272,56836,51846,56043,57752,60356,55091,46211,37441,26451,18236,13039,13066
2013,VT,556,2411,3295,3509,4402,4493,3526,3530,3328,3829,4288,5002,4984,4405,3457,2372,1629,1242,1354
2013,WA,8531,35389,44390,43446,43686,48981,49285,49361,44508,46444,45582,49352,47835,41694,32970,22341,15198,11151,12466
2013,WI,6387,27347,36281,36783,38215,39837,35668,36742,33147,35442,39001,43583,40985,34812,26434,19288,14418,11349,12408
2013,WV,1964,8024,10380,10577,11009,12381,10445,11067,10896,11826,12057,13250,13795,12959,10345,7634,5603,3954,3755
2013,WY,682,3007,3902,3563,3650,4226,3944,3990,3384,3314,3331,4082,4224,3613,2589,1818,1257,921,934
2014,AK,1025,4233,5070,4875,4768,5889,5950,5449,4464,4403,4474,5185,5040,4136,2795,1675,958,586,531
2014,AL,5618,23130,30223,31000,31411,34875,31327,30493,28955,30842,30843,34132,33166,29102,24784,18193,13123,8895,8167
2014,AR,3538,14960,19527,19416,19321,20725,18916,18955,17664,18062,17889,19957,19100,17147,15042,11433,8083,5566,5326
2014,AZ,8515,34505,45837,45434,45269,48853,45090,44447,41299,41866,40488,43054,41201,37738,34922,27009,19095,13042,12450
2014,CA,49205,200062,255085,252140,261489,291970,290727,279428,255124,259279,256557,264368,244213,205336,165301,116207,84071,61857,68352
2014,CO,6374,26574,35179,35026,33997,37800,39344,39306,35756,35879,34043,36933,35591,30935,24356,16125,10801,7628,7959
2014,CT,3589,15192,20929,22871,25157,24348,22076,21837,20738,22991,26097,28428,26779,21817,17663,12740,8939,7111,8847
2014,DC,891,3357,3102,2584,3721,5871,7807,7178,5060,4187,3765,3899,3666,3238,2524,1722,1214,891,1095
2014,DE,1071,4451,5633,5700,5973,6358,6473,5876,5329,5667,6148,6780,6541,5804,5220,3842,2632,1843,1778
2014,FL,21657,86523,111937,113183,116689,131041,129070,123131,115929,125552,130194,142541,134140,122135,115233,92071,68441,49579,52158
2014,GA,12313,52232,69455,70135,68791,72733,68465,67853,65271,70055,68484,69956,63177,53477,44658,31000,20594,13512,12618
2014,HI,1835,7329,8608,8192,7932,10180,10342,9989,8813,8725,8757,9426,9469,8873,7451,5132,3489,2863,3689
2014,IA,3699,15312,20099,19845,20911,22817,18697,19692,17878,17614,18413,21395,21190,18785,14737,10807,8400,6454,7663
2014,ID,2099,8937,12136,12000,11315,10992,10530,10604,10018,9545,9252,10252,10223,9353,7859,5733,3878,2640,2627
2014,IL,15260,62984,82469,84751,85414,90378,88637,88927,82549,83866,84375,91283,87276,73437,57760,41699,30189,22259,25299
2014,IN,8075,33253,43549,44486,45097,48367,41852,41945,39851,41509,41697,46298,44813,38484,30783,22220,15896,11502,12395
2014,KS,3624,15549,19897,19609,19536,21429,18566,19186,17030,16626,16708,19490,19119,16510,12875,9159,6811,5331,6151
2014,KY,5176,21598,27761,27904,27984,31173,27657,28047,26990,28139,28669,31446,30293,26615,22069,15796,11146,7615,7392
2014,LA,6099,24210,31048,30443,29715,34536,33678,32742,28243,27559,28611,31944,31274,26770,21388,15180,10789,7541,7204
2014,MA,7098,29150,37582,39775,45835,49443,48137,44664,40404,43145,47416,51045,47866,40456,33050,23126,16521,12995,15571
2014,MD,7191,29434,37254,37473,38577,40186,41539,40637,37182,39114,42045,45417,41771,34568,27957,19542,13376,9786,10946
2014,ME,1213,5173,7044,7394,8078,7823,7740,7412,7184,8185,9151,10703,10713,9729,8148,5749,4048,3019,3135
2014,MI,11102,45559,60049,63940,67243,73131,60597,58749,56201,61736,65297,73146,72777,62956,50209,36359,25482,18701,20754
2014,MN,6711,27516,35691,35324,35089,36191,36164,37658,33201,32825,34840,40047,38053,32352,24767,17892,12993,9773,11466
2014,MO,7177,29523,38443,38622,38990,43079,39597,39558,35677,36401,37386,43566,41951,36079,29623,22194,15922,11688,12272
2014,MS,3558,15109,20590,20162,20406,22166,19297,19168,17817,18298,18106,20128,19576,17037,14122,10291,7495,4976,4730
2014,MT,1119,4747,6176,5997,6154,7193,6176,6385,5689,5530,5682,7076,7593,7128,5665,4041,2798,1930,2110
2014,NC,11445,47869,63889,64679,64462,69282,64839,63334,62015,67341,66449,69512,65462,58053,50087,35789,24755,16982,16690
2014,ND,985,3895,4635,4101,4709,6850,5459,5051,4143,3799,3929,4789,4853,4128,3051,2174,1713,1402,1726
2014,NE,2436,10137,12974,12559,12446,13473,12071,12677,11152,10793,10765,12577,12241,10744,8297,5916,4548,3555,4029
2014,NH,1198,5168,7157,7872,8848,9008,7793,7563,7203,8502,9721,11179,10708,8943,7333,4966,3352,2518,2804
2014,NJ,10230,42506,55002,57303,57557,57448,56758,57783,56453,60246,64462,68564,63337,51512,42018,30391,21978,16933,19301
2014,NM,2453,10647,14088,13859,13727,14992,13848,13583,12015,11913,12055,14011,13888,12708,10701,7611,5453,3729,3605
2014,NV,3480,14236,18728,18381,17400,18743,20310,20042,18653,19364,18871,19266,18066,16271,14433,10464,6862,4294,3764
2014,NY,23158,93803,113982,117002,125861,144204,146640,136639,123408,125891,134188,143167,134779,114251,92847,66594,49010,37073,42468
2014,OH,13610,55224,72236,74948,76659,78919,74663,71627,67412,72152,74967,84034,84245,72302,58094,41768,30915,22735,24724
2014,OK,4925,20876,26523,25833,25264,28511,26209,26366,23309,23047,22377,25790,24966,21658,18076,13561,9800,6875,6559
2014,OR,4412,18348,23866,23786,24199,26689,26523,27441,25730,25366,24333,26336,27176,26356,21819,15211,10187,7174,8251
2014,PA,13867,56956,73692,76456,83236,87054,84783,78716,72162,78192,85051,94388,94387,81488,66055,48551,36131,28415,32842
2014,RI,1041,4382,5721,6042,7407,8079,7263,6574,5970,6485,7262,7927,7728,6459,5239,3675,2642,2143,2820
2014,SC,5522,22993,30513,30156,30788,34760,31667,30375,28578,30431,30861,33528,32529,30161,26896,19365,12788,8391,7830
2014,SD,1090,4600,5791,5356,5461,5886,5391,5433,4703,4480,4659,5705,5706,5145,3892,2751,2089,1664,2001
2014,TN,7658,31677,41250,41678,41253,46054,42806,42140,40122,42872,42718,46028,44191,39052,33622,24282,16826,11451,10847
2014,TX,38735,155841,199605,197862,189480,198695,195299,194411,179387,180788,169135,174707,160397,132731,106345,74678,52087,36555,35476
2014,UT,4906,20106,26068,24742,22438,24779,21137,22509,20811,17415,14931,15409,14773,12602,9862,7200,5063,3595,3383
2014,VA,9701,40352,51373,51578,52962,59335,57623,57337,52672,54985,56376,60514,55946,47130,39165,27763,18946,13116,13432
2014,VT,573,2400,3224,3452,4330,4610,3518,3544,3351,3669,4127,4892,5001,4479,3632,2507,1666,1233,1385
2014,WA,8591,35475,44734,43538,43628,49198,50739,50345,45599,45739,45227,49108,48095,42846,34752,23840,15854,11195,12692
2014,WI,6414,27086,35951,36716,37896,40395,35409,36875,33744,34468,37686,43123,41532,35778,27939,20026,14791,11146,12587
2014,WV,1903,8051,10299,10541,10894,12299,10567,10867,10911,11605,11735,12971,13673,12924,10932,7774,5759,3910,3799
2014,WY,691,2981,3928,3600,3587,4179,3976,4010,3502,3282,3176,3935,4176,3676,2780,1892,1279,905,959
2015,AK,1003,4252,5073,4804,4699,5793,6010,5517,4593,4284,4411,4991,5013,4256,2962,1780,999,594,543
2015,AL,5593,23099,30108,30510,31553,34003,32104,30304,29288,30149,30573,33676,33371,29708,25772,18691,13344,9024,8348
2015,AR,3529,14934,19396,19346,19451,20372,19291,18785,17969,17837,17752,19742,19252,17459,15489,11666,8293,5644,5419
2015,AZ,8640,34589,45625,45453,45870,48630,46533,44572,42049,41543,41023,42890,42198,38700,36690,28316,20060,13413,13077
2015,CA,49609,199753,254049,251621,259375,287106,298614,281593,259855,254864,258138,262323,248462,211335,173870,121687,86769,62526,70487
2015,CO,6479,26609,35205,35366,34556,38459,40848,40209,36973,35674,34664,36332,36199,31846,25919,16979,11219,7760,8167
2015,CT,3572,14991,20520,22490,24914,24667,21968,21886,21024,21882,25483,28026,27072,22461,18224,13185,9072,7039,8923
2015,DC,896,3436,3272,2631,3684,5945,7779,7362,5399,4160,3833,3885,3667,3283,2627,1774,1243,891,1126
2015,DE,1060,4424,5641,5698,5990,6185,6652,5898,5488,5509,6065,6762,6681,6010,5483,4020,2723,1876,1841
2015,FL,21972,88366,112698,113741,117595,129076,134023,125904,119379,124139,130335,143234,137886,126083,120822,96292,70976,50409,53841
2015,GA,12525,52030,69400,70211,69773,72426,70348,67821,66397,68738,68904,70212,64562,54918,46857,32386,21399,13940,13018
2015,HI,1775,7414,8645,8186,7900,10054,10449,10122,9107,8488,8754,9211,9466,8908,7812,5451,3595,2834,3800
2015,IA,3710,15348,20107,19831,20968,22768,18778,19650,18420,17351,18218,20755,21327,19252,15537,11029,8502,6457,7699
2015,ID,2137,8877,12086,12130,11433,10881,10686,10651,10257,9570,9377,10070,10368,9619,8287,5998,4060,2694,2685
2015,IL,15255,62051,81367,83693,84571,89487,88616,87975,83525,81718,83615,89397,87920,75226,60452,42625,30592,22101,25559
2015,IN,8044,33273,43268,44112,45149,48111,42502,41633,40466,40639,41276,45441,45142,39417,32182,22833,16179,11499,12540
2015,KS,3571,15399,19829,19497,19583,21516,18554,19129,17504,16307,16541,18912,19169,16968,13551,9440,6904,5277,6241
2015,KY,5198,21535,27571,27710,28181,30697,28344,27604,27338,27543,28293,31089,30493,27140,23048,16134,11417,7660,7498
2015,LA,6035,24421,30921,30168,29838,33611,34095,32899,29227,27100,28163,31345,31481,27550,22417,15644,11030,7622,7352
2015,MA,7082,29049,37373,39495,45668,49571,48555,45426,41091,41779,46659,50715,48522,41540,34562,24133,16795,12903,15740
2015,MD,7235,29384,37299,37265,38424,39708,41792,40979,38101,37982,41422,45001,42422,35468,29152,20349,13807,9834,11203
2015,ME,1207,5119,6944,7309,8010,7686,7814,7510,7239,7857,8933,10425,10771,9895,8548,5942,4094,3019,3158
2015,MI,11011,45498,59326,62926,66661,71933,62816,58622,56943,59421,64483,71640,72879,64454,52692,37362,25899,18620,20972
2015,MN,6659,27589,35556,35421,35043,36212,35962,37823,34292,32029,34380,39076,38712,33247,26183,18460,13343,9797,11628
2015,MO,7086,29487,38220,38342,39045,42574,40016,39494,36564,35531,36874,42571,42482,36974,30867,22685,16179,11722,12425
2015,MS,3512,14925,20332,19961,20392,21546,19630,18851,18138,17857,17953,19716,19683,17400,14748,10504,7630,5046,4829
2015,MT,1136,4772,6200,6029,6126,7207,6288,6405,5917,5454,5650,6809,7557,7272,6012,4218,2886,1953,2157
2015,NC,11577,47623,63695,64534,65385,69342,66272,63435,62733,65927,67001,69484,66693,59616,52244,37370,25397,17433,17129
2015,ND,1049,4090,4764,4249,4724,6942,5718,5240,4382,3834,3906,4654,4898,4277,3212,2253,1707,1391,1741
2015,NE,2459,10175,12998,12668,12510,13617,11935,12706,11499,10704,10653,12199,12361,10984,8776,6106,4574,3541,4079
2015,NH,1197,5140,7021,7741,8690,9077,7929,7622,7269,8096,9472,10967,10861,9210,7686,5184,3421,2540,2844
2015,NJ,10113,42191,54570,56720,57221,57271,57209,57707,56991,58482,63487,67855,64266,52976,43634,31381,22366,16719,19599
2015,NM,2383,10418,13871,13758,13674,14690,13900,13536,12279,11612,11836,13608,13902,12858,11236,7914,5587,3784,3742
2015,NV,3568,14395,18916,18507,17470,18597,21086,20332,19184,19072,19200,19408,18430,16720,15241,10962,7256,4433,3928
2015,NY,23226,93335,113876,115784,124470,141632,148608,137132,125353,122233,132467,141500,136579,116679,96745,68398,49760,36819,43207
2015,OH,13459,55381,71565,74006,76500,77814,76191,71622,68535,69882,74222,82090,84394,73989,61201,42505,31266,22670,24986
2015,OK,4981,20975,26593,25982,25585,28191,26679,26514,23966,22834,22344,25175,25193,22238,18680,13871,9974,6959,6705
2015,OR,4462,18399,24010,23752,24294,26583,27485,27720,26577,25270,24926,25953,27164,26830,23138,15997,10649,7236,8324
2015,PA,13805,56960,73240,75576,82488,85322,86030,79443,73508,75290,83516,92672,94637,83551,69263,49659,36437,28056,33134
2015,RI,1060,4358,5628,5985,7339,7994,7421,6626,6086,6234,7100,7825,7752,6667,5451,3828,2680,2096,2820
2015,SC,5580,23081,30676,30173,31252,34157,32916,30589,29304,29938,30913,33586,33061,30946,28283,20284,13300,8675,8036
2015,SD,1060,4658,5797,5434,5435,5884,5340,5446,4877,4413,4574,5506,5760,5296,4198,2842,2103,1651,2044
2015,TN,7815,31764,41226,41458,41474,45677,44187,42134,40744,41880,42719,45787,44589,39949,34951,25070,17307,11636,11116
2015,TX,39446,158089,201209,199681,192694,199870,200572,197496,184609,180971,172082,174299,164125,137504,111682,78172,53640,37353,36891
2015,UT,4966,19880,26158,25121,23032,25019,21481,22276,21644,17859,15421,15236,15026,13100,10492,7485,5239,3670,3475
2015,VA,9714,40335,51241,51471,53104,58934,57982,57416,53788,53715,55818,60142,56698,48329,40883,28884,19621,13317,13798
2015,VT,564,2403,3164,3383,4262,4669,3501,3541,3384,3527,4026,4744,4977,4562,3788,2635,1710,1241,1401
2015,WA,8768,35607,45222,43667,43781,48900,52531,51386,47152,45038,45884,48468,48503,44109,36697,25239,16514,11333,12936
2015,WI,6345,26797,35739,36416,37832,40529,35137,36684,34565,33477,36868,42187,41982,36780,29532,20733,15013,11100,12720
2015,WV,1865,8025,10205,10406,10820,11924,10877,10552,10949,11324,11627,12662,13520,12940,11428,7948,5788,3928,3841
2015,WY,688,2996,3967,3663,3559,4097,4005,4036,3592,3273,3168,3732,4140,3760,2949,1959,1321,906,974
2016,AK,1003,4176,5164,4869,4665,5603,6147,5632,4775,4178,4401,4766,4963,4320,3173,1869,1076,617,570
2016,AL,5547,23071,29991,30248,31672,32966,32839,30174,29735,29114,30835,32861,33539,30320,26837,19058,13652,9206,8460
